,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
11537,5.570453076825152,50.58779044563367,34.29256057739258,POINT (5.570453076825152 50.58779044563367),140,13308,62063H20-,SART-TILMAN,SART-TILMAN,SART-TILMAN,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,47.9115384514,4617,2023-01-01
11671,5.568656446256913,50.586649759753705,33.20929336547852,POINT (5.568656446256913 50.586649759753705),140,13308,62063H20-,SART-TILMAN,SART-TILMAN,SART-TILMAN,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,47.9115384514,4617,2023-01-01
11001,5.575842968529869,50.592352912811215,32.24907302856445,POINT (5.575842968529869 50.592352912811215),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11002,5.5776395990981085,50.592352912811215,30.68996810913086,POINT (5.5776395990981085 50.592352912811215),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11135,5.57404633796163,50.59121233746773,32.43852996826172,POINT (5.57404633796163 50.59121233746773),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11136,5.575842968529869,50.59121233746774,32.46183776855469,POINT (5.575842968529869 50.59121233746774),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11137,5.5776395990981085,50.59121233746774,29.91409683227539,POINT (5.5776395990981085 50.59121233746774),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11268,5.572249707393391,50.59007173449046,32.07084655761719,POINT (5.572249707393391 50.59007173449046),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11269,5.574046337961629,50.59007173449045,31.346960067749023,POINT (5.574046337961629 50.59007173449045),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11270,5.575842968529869,50.59007173449046,31.11038398742676,POINT (5.575842968529869 50.59007173449046),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11271,5.577639599098109,50.59007173449046,31.14232635498047,POINT (5.577639599098109 50.59007173449046),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11403,5.572249707393392,50.58893110387916,33.71589279174805,POINT (5.572249707393392 50.58893110387916),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11404,5.574046337961631,50.58893110387917,32.20830154418945,POINT (5.574046337961631 50.58893110387917),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11405,5.575842968529869,50.58893110387916,30.206073760986328,POINT (5.575842968529869 50.58893110387916),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11406,5.5776395990981085,50.58893110387916,29.84689712524414,POINT (5.5776395990981085 50.58893110387916),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11538,5.572249707393392,50.58779044563367,32.50933074951172,POINT (5.572249707393392 50.58779044563367),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11539,5.57404633796163,50.58779044563367,29.76099967956543,POINT (5.57404633796163 50.58779044563367),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11540,5.575842968529869,50.58779044563367,27.665019989013672,POINT (5.575842968529869 50.58779044563367),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11541,5.577639599098109,50.58779044563367,27.42314910888672,POINT (5.577639599098109 50.58779044563367),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11542,5.579436229666348,50.58779044563367,27.213335037231445,POINT (5.579436229666348 50.58779044563367),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11672,5.570453076825151,50.586649759753705,31.824750900268555,POINT (5.570453076825151 50.586649759753705),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11673,5.572249707393391,50.586649759753705,30.08526039123535,POINT (5.572249707393391 50.586649759753705),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11674,5.574046337961631,50.586649759753705,27.310277938842773,POINT (5.574046337961631 50.586649759753705),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11675,5.5758429685298685,50.586649759753705,27.28248405456543,POINT (5.5758429685298685 50.586649759753705),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11805,5.566859815688675,50.585509046239096,33.90437316894531,POINT (5.566859815688675 50.585509046239096),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11806,5.568656446256913,50.585509046239096,32.780818939208984,POINT (5.568656446256913 50.585509046239096),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11807,5.570453076825152,50.585509046239096,32.723445892333984,POINT (5.570453076825152 50.585509046239096),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11808,5.572249707393392,50.585509046239096,32.79364776611328,POINT (5.572249707393392 50.585509046239096),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11809,5.574046337961631,50.585509046239096,28.59842109680176,POINT (5.574046337961631 50.585509046239096),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11940,5.566859815688675,50.58436830508962,34.72798156738281,POINT (5.566859815688675 50.58436830508962),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11941,5.568656446256914,50.58436830508962,34.244991302490234,POINT (5.568656446256914 50.58436830508962),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11942,5.570453076825152,50.58436830508962,32.844215393066406,POINT (5.570453076825152 50.58436830508962),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
11943,5.572249707393391,50.58436830508962,31.16112518310547,POINT (5.572249707393391 50.58436830508962),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12075,5.566859815688675,50.58322753630503,32.96480941772461,POINT (5.566859815688675 50.58322753630503),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12076,5.568656446256913,50.58322753630503,31.382442474365234,POINT (5.568656446256913 50.58322753630503),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12077,5.570453076825153,50.583227536305024,26.78555679321289,POINT (5.570453076825153 50.583227536305024),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12210,5.566859815688674,50.58208673988513,30.01100349426269,POINT (5.566859815688674 50.58208673988513),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12211,5.568656446256913,50.58208673988513,27.88300323486328,POINT (5.568656446256913 50.58208673988513),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12212,5.570453076825151,50.582086739885135,27.711774826049805,POINT (5.570453076825151 50.582086739885135),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12213,5.572249707393392,50.58208673988513,27.63258934020996,POINT (5.572249707393392 50.58208673988513),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12345,5.566859815688674,50.58094591582971,27.723859786987305,POINT (5.566859815688674 50.58094591582971),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12346,5.568656446256913,50.58094591582972,26.520959854125977,POINT (5.568656446256913 50.58094591582972),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
12347,5.570453076825151,50.58094591582972,26.594409942626957,POINT (5.570453076825151 50.58094591582972),143,13311,62063H223,SART-LOHAY,SART-LOHAY,SART-LOHAY,62063H,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,ANGLEUR + PARTIE DE OUGREE + PARTIE DE TILFF ET DE EMBOURG,,62063,Luik,Liège,Lüttich,62000,Arrondissement Luik,Arrondissement de Liège,Bezirk Lüttich,60000,Provincie Luik,Province de Liège,Provinz Lüttich,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE33,BE332,92.5874521408,5993,2023-01-01
