,centroid_lon,centroid_lat,raster_value,geometry,index_right,ogc_fid,cd_sector,tx_sector_descr_nl,tx_sector_descr_fr,tx_sector_descr_de,cd_sub_munty,tx_sub_munty_nl,tx_sub_munty_fr,tx_munty_dstr,cd_munty_refnis,tx_munty_descr_nl,tx_munty_descr_fr,tx_munty_descr_de,cd_dstr_refnis,tx_adm_dstr_descr_nl,tx_adm_dstr_descr_fr,tx_adm_dstr_descr_de,cd_prov_refnis,tx_prov_descr_nl,tx_prov_descr_fr,tx_prov_descr_de,cd_rgn_refnis,tx_rgn_descr_nl,tx_rgn_descr_fr,tx_rgn_descr_de,cd_country,cd_nuts_lvl1,cd_nuts_lvl2,cd_nuts_lvl3,ms_area_ha,ms_perimeter_m,dt_situation
14271,4.434982557698078,50.41523379380629,31.16634750366211,POINT (4.434982557698078 50.41523379380629),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14272,4.436779188266316,50.41523379380629,36.49437713623047,POINT (4.436779188266316 50.41523379380629),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14273,4.438575818834556,50.41523379380629,37.86713790893555,POINT (4.438575818834556 50.41523379380629),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14274,4.440372449402795,50.41523379380629,39.41421890258789,POINT (4.440372449402795 50.41523379380629),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14443,4.433185927129839,50.41408893265331,32.797122955322266,POINT (4.433185927129839 50.41408893265331),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14444,4.434982557698077,50.41408893265331,33.58668518066406,POINT (4.434982557698077 50.41408893265331),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14445,4.436779188266316,50.41408893265331,38.665672302246094,POINT (4.436779188266316 50.41408893265331),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14446,4.438575818834556,50.41408893265331,38.40163040161133,POINT (4.438575818834556 50.41408893265331),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14618,4.436779188266316,50.41294404383328,37.07648468017578,POINT (4.436779188266316 50.41294404383328),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
14619,4.438575818834556,50.41294404383328,38.02707290649414,POINT (4.438575818834556 50.41294404383328),27,9752,52011B07-,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,ANCIEN CHARBONNAGE DE PIGES,52011B,DAMPREMY,DAMPREMY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,35.2625725164,2628,2023-01-01
13758,4.445762341107511,50.41866821126515,38.79769515991211,POINT (4.445762341107511 50.41866821126515),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13759,4.44755897167575,50.41866821126515,39.080108642578125,POINT (4.44755897167575 50.41866821126515),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13760,4.4493556022439895,50.41866821126515,38.94637680053711,POINT (4.4493556022439895 50.41866821126515),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13931,4.445762341107511,50.417523433112,40.3076057434082,POINT (4.445762341107511 50.417523433112),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13932,4.447558971675751,50.417523433112,40.76733016967773,POINT (4.447558971675751 50.417523433112),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13933,4.449355602243989,50.41752343311201,40.49602508544922,POINT (4.449355602243989 50.41752343311201),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14104,4.445762341107511,50.416378627292445,41.254825592041016,POINT (4.445762341107511 50.416378627292445),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14105,4.44755897167575,50.416378627292445,41.83503341674805,POINT (4.44755897167575 50.416378627292445),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14106,4.4493556022439895,50.416378627292445,41.0322265625,POINT (4.4493556022439895 50.416378627292445),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14107,4.451152232812229,50.416378627292445,39.33346939086914,POINT (4.451152232812229 50.416378627292445),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14277,4.445762341107511,50.41523379380629,40.77416610717773,POINT (4.445762341107511 50.41523379380629),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14278,4.4475589716757495,50.41523379380629,40.859188079833984,POINT (4.4475589716757495 50.41523379380629),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14279,4.449355602243989,50.41523379380629,40.03416442871094,POINT (4.449355602243989 50.41523379380629),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14280,4.451152232812228,50.41523379380629,37.77300262451172,POINT (4.451152232812228 50.41523379380629),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14451,4.44755897167575,50.4140889326533,39.094635009765625,POINT (4.44755897167575 50.4140889326533),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
14452,4.449355602243989,50.41408893265331,37.08901596069336,POINT (4.449355602243989 50.41408893265331),4,9729,52011A04-,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,UNIVERSITE DU TRAVAIL,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,22.7293864546,1849,2023-01-01
13929,4.442169079971034,50.417523433112,36.47377395629883,POINT (4.442169079971034 50.417523433112),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
13930,4.443965710539272,50.41752343311201,37.62488555908203,POINT (4.443965710539272 50.41752343311201),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14102,4.442169079971033,50.416378627292445,39.97990417480469,POINT (4.442169079971033 50.416378627292445),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14103,4.443965710539272,50.416378627292445,38.55838394165039,POINT (4.443965710539272 50.416378627292445),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14275,4.442169079971033,50.41523379380629,40.95061874389648,POINT (4.442169079971033 50.41523379380629),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14276,4.443965710539272,50.41523379380629,40.76775741577149,POINT (4.443965710539272 50.41523379380629),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14447,4.440372449402794,50.41408893265331,41.02239990234375,POINT (4.440372449402794 50.41408893265331),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14448,4.442169079971033,50.4140889326533,42.79763412475586,POINT (4.442169079971033 50.4140889326533),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14449,4.443965710539272,50.41408893265331,40.01142501831055,POINT (4.443965710539272 50.41408893265331),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
14620,4.440372449402794,50.41294404383328,41.468875885009766,POINT (4.440372449402794 50.41294404383328),3,9728,52011A031,BEAUX ARTS,BEAUX ARTS,BEAUX ARTS,52011A,CHARLEROI,CHARLEROI,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,17.2191421461,2273,2023-01-01
13952,4.483491583040532,50.41752343311201,37.78819274902344,POINT (4.483491583040532 50.41752343311201),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
13953,4.48528821360877,50.417523433112,38.17822647094727,POINT (4.48528821360877 50.417523433112),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14123,4.479898321904053,50.416378627292445,38.35900115966797,POINT (4.479898321904053 50.416378627292445),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14124,4.481694952472292,50.416378627292445,37.51930618286133,POINT (4.481694952472292 50.416378627292445),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14125,4.483491583040531,50.416378627292445,37.289161682128906,POINT (4.483491583040531 50.416378627292445),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14126,4.48528821360877,50.416378627292445,36.842918395996094,POINT (4.48528821360877 50.416378627292445),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14295,4.478101691335815,50.41523379380629,37.06888961791992,POINT (4.478101691335815 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14296,4.479898321904053,50.41523379380629,36.83076477050781,POINT (4.479898321904053 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14297,4.481694952472292,50.41523379380629,36.00664520263672,POINT (4.481694952472292 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14298,4.483491583040532,50.41523379380629,36.69062805175781,POINT (4.483491583040532 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14299,4.48528821360877,50.41523379380629,37.13155364990234,POINT (4.48528821360877 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14300,4.4870848441770095,50.41523379380629,37.50297546386719,POINT (4.4870848441770095 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
14301,4.488881474745249,50.41523379380629,37.8641471862793,POINT (4.488881474745249 50.41523379380629),51,9776,52011D031,LES AUDUINS,LES AUDUINS,LES AUDUINS,52011D,GILLY,GILLY,,52011,Charleroi,Charleroi,Charleroi,52000,Arrondissement Charleroi,Arrondissement de Charleroi,Bezirk Charleroi,50000,Provincie Henegouwen,Province du Hainaut,Provinz Hennegau,03000,Waals Gewest,Région wallonne,Wallonische Region,BE,BE3,BE32,BE32B,59.7263978945,3545,2023-01-01
